Emp ID,Name Prefix,First Name
1171,Mrs.,Sorvino
1172,Hon.,Thompson
1173,Mr.,Sorvino
1174,Ms.,Smith
1175,Prof.,Kivell
1176,Mrs.,Gill
1177,Hon.,Jardine
1178,Mr.,Andrews
1179,Ms.,Gill
1180,Prof.,Morgan
1181,Mrs.,Andrews
1182,Hon.,Jardine
1183,Mr.,Kivell
1184,Ms.,Gill
1185,Prof.,Kivell
1186,Mrs.,Jardine
1187,Hon.,Gill
1188,Mr.,Morgan
1189,Ms.,Andrews
1190,Prof.,Smith
1191,Mrs.,Andrews
1192,Hon.,Gill
1193,Mr.,Smith
1194,Ms.,Jardine
1195,Prof.,Morgan
1196,Mrs.,Jardine
1197,Hon.,Kivell
1198,Mr.,Jones
1199,Ms.,Parent
1200,Prof.,Jones
1201,Mrs.,Howard
1202,Hon.,Jones
1203,Mr.,Jones
1204,Ms.,Jones
1205,Prof.,Jones
1206,Mrs.,Jones
1207,Hon.,Parent
1208,Mr.,Parent
1209,Ms.,Jones
1210,Prof.,Howard
1211,Mrs.,Sorvino
1212,Hon.,Sorvino
1213,Mr.,Thompson
1214,Ms.,Sorvino
1215,Prof.,Thompson
1216,Mrs.,Sorvino
1217,Hon.,Harry
1218,Mr.,Kivell
1219,Ms.,Gill
1220,Prof.,Jardine
1221,Mrs.,Andrews
1222,Hon.,Gill
1223,Mr.,Morgan
1224,Ms.,Andrews
1225,Prof.,Jardine
1226,Mrs.,Kivell
1227,Hon.,Gill
1228,Mr.,Kivell
1229,Ms.,Jardine
1230,Prof.,Gill
1231,Mrs.,Morgan
1232,Hon.,Andrews
1233,Mr.,Smith
1234,Ms.,Andrews
1235,Prof.,Gill
1236,Mrs.,Smith
1237,Hon.,Jardine
1238,Mr.,Morgan
1239,Ms.,Jardine
1240,Prof.,Kivell
1241,Mrs.,Jones
1242,Hon.,Parent
1243,Mr.,Jones
1244,Ms.,Howard
1245,Prof.,Jones
1246,Mrs.,Jones
1247,Hon.,Jones
1248,Mr.,Jones
1249,Ms.,Jones
1250,Prof.,Parent
1251,Mrs.,Parent
1252,Hon.,Jones
1253,Mr.,Howard
1254,Ms.,Sorvino
1255,Prof.,Sorvino
1256,Mrs.,Thompson
1257,Hon.,Sorvino
1258,Mr.,Thompson
1259,Ms.,Sorvino
1260,Prof.,Harry
1261,Mrs.,Mean
1262,Hon.,Smith
1263,Mr.,Kivell
1264,Ms.,Gill
1265,Prof.,Jardine
1266,Mrs.,Andrews
1267,Hon.,Gill
1268,Mr.,Morgan
1269,Ms.,Andrews
1270,Prof.,Jardine
1271,Mrs.,Kivell
1272,Hon.,Gill
1273,Mr.,Kivell
1274,Ms.,Jardine
1275,Prof.,Gill
1276,Mrs.,Morgan
1277,Hon.,Andrews
1278,Mr.,Smith
1279,Ms.,Andrews
1280,Prof.,Gill
1281,Mrs.,Smith
1282,Hon.,Jardine
1283,Mr.,Morgan
1284,Ms.,Jardine
1285,Prof.,Kivell
1286,Mrs.,Jones
1287,Hon.,Parent
1288,Mr.,Jones
1289,Ms.,Howard
1290,Prof.,Jones
1291,Mrs.,Jones
1292,Hon.,Jones
1293,Mr.,Jones
1294,Ms.,Jones
1295,Prof.,Parent
1296,Mrs.,Parent
1297,Hon.,Jones
1298,Mr.,Howard
1299,Ms.,Sorvino
1300,Prof.,Sorvino
1301,Mrs.,Thompson
1302,Hon.,Sorvino
1303,Hon.,Thompson
1304,Mr.,Sorvino
1305,Ms.,Smith
1306,Prof.,Kivell
1307,Mrs.,Gill
1308,Hon.,Jardine
1309,Mr.,Andrews
1310,Ms.,Gill
1311,Prof.,Morgan
1312,Mrs.,Andrews
1313,Hon.,Jardine
1314,Mr.,Kivell
1315,Ms.,Gill
1316,Prof.,Kivell
1317,Mrs.,Jardine
1318,Hon.,Gill
1319,Mr.,Morgan
1320,Ms.,Andrews
1321,Prof.,Smith
1322,Mrs.,Andrews
1323,Hon.,Gill
1324,Mr.,Smith
1325,Ms.,Jardine
1326,Prof.,Morgan
1327,Mrs.,Jardine
1328,Hon.,Kivell
1329,Mr.,Jones
1330,Ms.,Parent
1331,Prof.,Jones
1332,Mrs.,Howard
1333,Hon.,Jones
1334,Mr.,Jones
1335,Ms.,Jones
1336,Prof.,Jones
1337,Mrs.,Jones
1338,Hon.,Parent
1339,Mr.,Parent
1340,Ms.,Jones
1341,Prof.,Howard
1342,Mrs.,Sorvino
1343,Hon.,Sorvino
1344,Mr.,Thompson
1345,Ms.,Sorvino
1346,Prof.,Thompson
1347,Mrs.,Sorvino
1348,Hon.,Smith
1349,Mr.,Kivell
1350,Ms.,Gill
1351,Prof.,Jardine
1352,Mrs.,Andrews
1353,Hon.,Gill
1354,Mr.,Morgan
1355,Ms.,Andrews
1356,Prof.,Jardine
1357,Mrs.,Kivell
1358,Hon.,Gill
1359,Mr.,Kivell
1360,Ms.,Jardine
1361,Prof.,Gill
1362,Mrs.,Morgan
1363,Hon.,Andrews
1364,Mr.,Smith
1365,Mr.,Andrews
1366,Ms.,Gill
1367,Prof.,Smith
1368,Mrs.,Jardine
1369,Hon.,Morgan
1370,Mr.,Jardine
1371,Ms.,Kivell
1372,Prof.,Jones
1373,Mrs.,Parent
1374,Hon.,Jones
1375,Mr.,Howard
1376,Ms.,Jones
1377,Prof.,Jones
1378,Mrs.,Jones
1379,Hon.,Jones
1380,Mr.,Jones
1381,Ms.,Parent
1382,Prof.,Parent
1383,Mrs.,Jones
1384,Hon.,Howard
1385,Mr.,Sorvino
1386,Ms.,Sorvino
1387,Prof.,Thompson
1388,Mrs.,Sorvino
1389,Hon.,Thompson
1390,Mr.,Harry
1391,Ms.,Kivell
1392,Prof.,Gill
1393,Mrs.,Jardine
1394,Hon.,Andrews
1395,Mr.,Gill
1396,Ms.,Morgan
1397,Prof.,Andrews
1398,Mrs.,Jardine
1399,Hon.,Kivell
1400,Mr.,Gill
1401,Ms.,Kivell
1402,Prof.,Jardine
1403,Mrs.,Gill
1404,Hon.,Morgan
1405,Mr.,Andrews
1406,Ms.,Smith
1407,Prof.,Andrews
1408,Mrs.,Gill
1409,Hon.,Smith
1410,Mr.,Jardine
1411,Ms.,Morgan
1412,Prof.,Jardine
1413,Mrs.,Kivell
1414,Hon.,Jones
1415,Mr.,Parent
1416,Ms.,Jones
1417,Prof.,Howard
1418,Mrs.,Jones
1419,Hon.,Jones
1420,Mr.,Jones
1421,Ms.,Jones
1422,Prof.,Jones
1423,Mrs.,Parent
1424,Hon.,Parent
1425,Mr.,Jones
1426,Ms.,Howard
1427,Prof.,Sorvino
1428,Mrs.,Sorvino
1429,Hon.,Thompson
1430,Mr.,Sorvino
1431,Ms.,Thompson
1432,Prof.,Sorvino
1433,Mrs.,Harry
1434,Hon.,Mean
1435,Mr.,Smith
1436,Ms.,Kivell
1437,Prof.,Gill
1438,Mrs.,Jardine
1439,Hon.,Andrews
1440,Mr.,Gill
1441,Ms.,Morgan
1442,Prof.,Andrews
1443,Mrs.,Jardine
1444,Hon.,Kivell
1445,Mr.,Gill
1446,Ms.,Kivell
1447,Prof.,Jardine
1448,Mrs.,Gill
1449,Hon.,Morgan
1450,Mr.,Andrews
1451,Ms.,Smith
1452,Prof.,Andrews
1453,Mrs.,Gill
1454,Hon.,Smith
1455,Mr.,Jardine
1456,Ms.,Morgan
1457,Prof.,Jardine
1458,Mrs.,Kivell
1459,Hon.,Jones
1460,Mr.,Parent
1461,Ms.,Jones
1462,Prof.,Howard
1463,Mrs.,Jones
1464,Hon.,Jones
1465,Mr.,Jones
1466,Ms.,Jones
1467,Prof.,Jones
1468,Mrs.,Parent
1469,Hon.,Parent
1470,Mr.,Jones
1471,Ms.,Howard
1472,Prof.,Sorvino
1473,Mrs.,Sorvino
1474,Hon.,Thompson
1475,Mr.,Sorvino
1476,Ms.,Thompson
1477,Prof.,Sorvino
1478,Mrs.,Smith
1479,Hon.,Kivell
1480,Mr.,Gill
1481,Ms.,Jardine
1482,Prof.,Andrews
1483,Mrs.,Gill
1484,Hon.,Morgan
1485,Mr.,Andrews
1486,Ms.,Jardine
1487,Prof.,Kivell
1488,Mrs.,Gill
1489,Hon.,Kivell
1490,Mr.,Jardine
1491,Ms.,Gill
1492,Prof.,Morgan
1493,Mrs.,Andrews
1494,Hon.,Smith
1495,Mr.,Andrews
1496,Ms.,Gill
1497,Prof.,Smith
1498,Mrs.,Jardine
1499,Hon.,Morgan
1500,Mr.,Jardine
1501,Ms.,Kivell
1502,Prof.,Jones
1503,Mrs.,Parent
1504,Hon.,Jones
1505,Hon.,Howard
1506,Mr.,Jones
1507,Ms.,Jones
1508,Prof.,Jones
1509,Mrs.,Jones
1510,Hon.,Jones
1511,Mr.,Parent
1512,Ms.,Parent
1513,Prof.,Jones
1514,Mrs.,Howard
1515,Hon.,Sorvino
1516,Mr.,Sorvino
1517,Ms.,Thompson
1518,Prof.,Sorvino
1519,Mrs.,Thompson
1520,Hon.,Sorvino
1521,Mr.,Smith
1522,Ms.,Kivell
1523,Prof.,Gill
1524,Mrs.,Jardine
1525,Hon.,Andrews
1526,Mr.,Gill
1527,Ms.,Morgan
1528,Prof.,Andrews
1529,Mrs.,Jardine
1530,Hon.,Kivell
1531,Mr.,Gill
1532,Ms.,Kivell
1533,Prof.,Jardine
1534,Mrs.,Gill
1535,Hon.,Morgan
1536,Mr.,Andrews
1537,Ms.,Smith
1538,Prof.,Andrews
1539,Mrs.,Gill
1540,Hon.,Smith
1541,Mr.,Jardine
1542,Ms.,Morgan
1543,Prof.,Jardine
1544,Mrs.,Kivell
1545,Hon.,Jones
1546,Mr.,Parent
1547,Ms.,Jones
1548,Prof.,Howard
1549,Mrs.,Jones
1550,Hon.,Jones
1551,Mr.,Jones
1552,Ms.,Jones
1553,Prof.,Jones
1554,Mrs.,Parent
1555,Hon.,Parent
1556,Mr.,Jones
1557,Ms.,Howard
1558,Prof.,Sorvino
1559,Mrs.,Sorvino
1560,Hon.,Thompson
1561,Mr.,Sorvino
1562,Ms.,Thompson
1563,Prof.,Sorvino
1564,Mrs.,Harry
1565,Hon.,Kivell
1566,Mr.,Gill
1567,Ms.,Jardine
1568,Prof.,Andrews
1569,Mrs.,Gill
1570,Hon.,Morgan
1571,Mr.,Andrews
1572,Ms.,Jardine
1573,Prof.,Kivell
1574,Mrs.,Gill
1575,Hon.,Kivell
1576,Mr.,Jardine
1577,Ms.,Gill
1578,Prof.,Morgan
1579,Mrs.,Andrews
1580,Hon.,Smith
1581,Mr.,Andrews
1582,Ms.,Gill
1583,Prof.,Smith
1584,Mrs.,Jardine
1585,Hon.,Morgan
1586,Mr.,Jardine
1587,Ms.,Kivell
1588,Prof.,Jones
1589,Mrs.,Parent
1590,Hon.,Jones
1591,Mr.,Howard
1592,Ms.,Jones
1593,Prof.,Jones
1594,Mrs.,Jones
1595,Hon.,Jones
1596,Mr.,Jones
1597,Ms.,Parent
1598,Prof.,Parent
1599,Mrs.,Jones
1600,Hon.,Howard
1601,Mr.,Sorvino
1602,Ms.,Sorvino
1603,Prof.,Thompson
1604,Mrs.,Sorvino
1605,Hon.,Thompson
1606,Mr.,Sorvino
1607,Ms.,Harry
1608,Prof.,Mean
1609,Mrs.,Smith
1610,Hon.,Kivell
1611,Mr.,Gill
1612,Ms.,Jardine
1613,Prof.,Andrews
1614,Mrs.,Gill
1615,Hon.,Morgan
1616,Mr.,Andrews
1617,Ms.,Jardine
1618,Prof.,Kivell
1619,Mrs.,Gill
1620,Hon.,Kivell
1621,Mr.,Jardine
1622,Ms.,Gill
1623,Prof.,Morgan
1624,Mrs.,Andrews
1625,Hon.,Smith
1626,Mr.,Andrews
1627,Ms.,Gill
1628,Prof.,Smith
1629,Mrs.,Jardine
1630,Hon.,Morgan
1631,Mr.,Jardine
1632,Ms.,Kivell
1633,Prof.,Jones
1634,Mrs.,Parent
1635,Hon.,Jones
1636,Mr.,Howard
1637,Ms.,Jones
1638,Prof.,Jones
1639,Mrs.,Jones
1640,Hon.,Jones
1641,Mr.,Jones
1642,Ms.,Parent
1643,Prof.,Parent
1644,Mrs.,Jones
1645,Hon.,Howard
1646,Mr.,Sorvino
1647,Ms.,Sorvino
1648,Prof.,Thompson
1649,Mrs.,Sorvino
1650,Hon.,Thompson
1651,Mr.,Sorvino
1652,Ms.,Smith
1653,Prof.,Kivell
1654,Mrs.,Gill
1655,Hon.,Jardine
1656,Mr.,Andrews
1657,Ms.,Gill
1658,Prof.,Morgan
1659,Mrs.,Andrews
1660,Hon.,Jardine
1661,Mr.,Kivell
1662,Ms.,Gill
1663,Prof.,Kivell
1664,Mrs.,Jardine
1665,Hon.,Gill
1666,Mr.,Morgan
1667,Ms.,Andrews
1668,Prof.,Smith
1669,Mrs.,Andrews
1670,Hon.,Gill
1671,Mr.,Smith
1672,Ms.,Jardine
1673,Prof.,Morgan
1674,Mrs.,Jardine
1675,Hon.,Kivell
1676,Mr.,Jones
1677,Ms.,Parent
1678,Prof.,Jones
1679,Mrs.,Howard
1680,Hon.,Jones
1681,Mr.,Jones
1682,Ms.,Jones
1683,Prof.,Jones
1684,Mrs.,Jones
1685,Hon.,Parent
1686,Mr.,Parent
1687,Ms.,Jones
1688,Prof.,Howard
1689,Mrs.,Sorvino
1690,Hon.,Sorvino
1691,Mr.,Thompson
1692,Ms.,Sorvino
1693,Prof.,Thompson
1694,Mrs.,Sorvino
1695,Hon.,Smith
1696,Mr.,Kivell
1697,Ms.,Gill
1698,Prof.,Jardine
1699,Mrs.,Andrews
1700,Hon.,Gill
1701,Mr.,Morgan
1702,Ms.,Andrews
1703,Prof.,Jardine
1704,Mrs.,Kivell
1705,Hon.,Gill
1706,Mr.,Kivell
1707,Ms.,Jardine
1708,Prof.,Gill
1709,Mrs.,Morgan
1710,Hon.,Andrews
1711,Mr.,Smith
1712,Ms.,Andrews
1713,Prof.,Gill
1714,Mrs.,Smith
1715,Hon.,Jardine
1716,Mr.,Morgan
1717,Ms.,Jardine
1718,Prof.,Kivell
1719,Mrs.,Jones
1720,Hon.,Parent
1721,Mr.,Jones
1722,Ms.,Howard
1723,Prof.,Jones
1724,Mrs.,Jones
1725,Hon.,Jones
1726,Mr.,Jones
1727,Ms.,Jones
1728,Prof.,Parent
1729,Mrs.,Parent
1730,Hon.,Jones
1731,Mr.,Howard
1732,Ms.,Sorvino
1733,Prof.,Sorvino
1734,Mrs.,Thompson
1735,Hon.,Sorvino
1736,Mr.,Thompson
1737,Ms.,Harry
1738,Prof.,Kivell
1739,Mrs.,Gill
1740,Hon.,Jardine
1741,Mr.,Andrews
1742,Ms.,Gill
1743,Prof.,Morgan
1744,Mrs.,Andrews
1745,Hon.,Jardine
1746,Mr.,Kivell
1747,Ms.,Gill
1748,Prof.,Kivell
1749,Mrs.,Jardine
1750,Hon.,Gill
1751,Hon.,Morgan
1752,Mr.,Andrews
1753,Ms.,Smith
1754,Prof.,Andrews
1755,Mrs.,Gill
1756,Hon.,Smith
1757,Mr.,Jardine
1758,Ms.,Morgan
1759,Prof.,Jardine
1760,Mrs.,Kivell
1761,Hon.,Jones
1762,Mr.,Parent
1763,Ms.,Jones
1764,Prof.,Howard
1765,Mrs.,Jones
1766,Hon.,Jones
1767,Mr.,Jones
1768,Ms.,Jones
1769,Prof.,Jones
1770,Mrs.,Parent
1771,Hon.,Parent
1772,Mr.,Jones
1773,Ms.,Howard
1774,Prof.,Sorvino
1775,Mrs.,Sorvino
1776,Hon.,Thompson
1777,Mr.,Sorvino
1778,Ms.,Thompson
1779,Prof.,Sorvino
1780,Mrs.,Harry
1781,Hon.,Mean
1782,Mr.,Smith
1783,Ms.,Kivell
1784,Prof.,Gill
1785,Mrs.,Jardine
1786,Hon.,Andrews
1787,Mr.,Gill
1788,Ms.,Morgan
1789,Prof.,Andrews
1790,Mrs.,Jardine
1791,Hon.,Kivell
1792,Mr.,Gill
1793,Ms.,Kivell
1794,Prof.,Jardine
1795,Mrs.,Gill
1796,Hon.,Morgan
1797,Mr.,Andrews
1798,Ms.,Smith
1799,Prof.,Andrews
1800,Mrs.,Gill
1801,Hon.,Smith
1802,Mr.,Jardine
1803,Ms.,Morgan
1804,Prof.,Jardine
1805,Mrs.,Kivell
1806,Hon.,Jones
1807,Mr.,Parent
1808,Ms.,Jones
1809,Prof.,Howard
1810,Mrs.,Jones
1811,Hon.,Jones
1812,Mr.,Jones
1813,Ms.,Jones
1814,Prof.,Jones
1815,Mrs.,Parent
1816,Hon.,Parent
1817,Mr.,Jones
1818,Ms.,Howard
1819,Prof.,Sorvino
1820,Mrs.,Sorvino
1821,Hon.,Thompson
1822,Mr.,Sorvino
1823,Mr.,Thompson
1824,Ms.,Sorvino
1825,Prof.,Smith
1826,Mrs.,Kivell
1827,Hon.,Gill
1828,Mr.,Jardine
1829,Ms.,Andrews
1830,Prof.,Gill
1831,Mrs.,Morgan
1832,Hon.,Andrews
1833,Mr.,Jardine
1834,Ms.,Kivell
1835,Prof.,Gill
1836,Mrs.,Kivell
1837,Hon.,Jardine
1838,Mr.,Gill
1839,Ms.,Morgan
1840,Prof.,Andrews
1841,Mrs.,Smith
1842,Hon.,Andrews
1843,Mr.,Gill
1844,Ms.,Smith
1845,Prof.,Jardine
1846,Mrs.,Morgan
1847,Hon.,Jardine
1848,Mr.,Kivell
1849,Ms.,Jones
1850,Prof.,Parent
1851,Mrs.,Jones
1852,Hon.,Howard
1853,Mr.,Jones
1854,Ms.,Jones
1855,Prof.,Jones
1856,Mrs.,Jones
1857,Hon.,Jones
1858,Mr.,Parent
1859,Ms.,Parent
1860,Prof.,Jones
1861,Mrs.,Howard
1862,Hon.,Sorvino
1863,Mr.,Sorvino
1864,Ms.,Thompson
1865,Prof.,Sorvino
1866,Mrs.,Thompson
1867,Hon.,Sorvino
1868,Mr.,Smith
1869,Ms.,Kivell
1870,Prof.,Gill
1871,Mrs.,Jardine
1872,Hon.,Andrews
1873,Mr.,Gill
1874,Ms.,Morgan
1875,Prof.,Andrews
1876,Mrs.,Jardine
1877,Hon.,Kivell
1878,Mr.,Gill
1879,Ms.,Kivell
1880,Prof.,Jardine
1881,Mrs.,Gill
1882,Hon.,Morgan
1883,Mr.,Andrews
1884,Ms.,Smith
1885,Prof.,Andrews
1886,Mrs.,Gill
1887,Hon.,Smith
1888,Mr.,Jardine
1889,Ms.,Morgan
1890,Prof.,Jardine
1891,Mrs.,Kivell
1892,Hon.,Jones
1893,Mr.,Parent
1894,Ms.,Jones
1895,Prof.,Howard
1896,Mrs.,Jones
1897,Hon.,Jones
1898,Mr.,Jones
1899,Ms.,Jones
1900,Prof.,Jones
1901,Mrs.,Parent
1902,Hon.,Parent
1903,Mr.,Jones
1904,Ms.,Howard
1905,Prof.,Sorvino
1906,Mrs.,Sorvino
1907,Hon.,Thompson
1908,Mr.,Sorvino
1909,Ms.,Thompson
1910,Prof.,Sorvino
1911,Mrs.,Harry
1912,Hon.,Kivell
1913,Mr.,Gill
1914,Ms.,Jardine
1915,Prof.,Andrews
1916,Mrs.,Gill
1917,Hon.,Morgan
1918,Mr.,Andrews
1919,Ms.,Jardine
1920,Prof.,Kivell
1921,Mrs.,Gill
1922,Hon.,Kivell
1923,Mr.,Jardine
1924,Ms.,Gill
1925,Prof.,Morgan
1926,Mrs.,Andrews
1927,Hon.,Smith
1928,Mr.,Andrews
1929,Ms.,Gill
1930,Prof.,Smith
1931,Mrs.,Jardine
1932,Hon.,Morgan
1933,Mr.,Jardine
1934,Ms.,Kivell
1935,Prof.,Jones
1936,Mrs.,Parent
1937,Hon.,Jones
1938,Mr.,Howard
1939,Ms.,Jones
1940,Prof.,Jones
1941,Mrs.,Jones
1942,Hon.,Jones
1943,Mr.,Jones
1944,Ms.,Parent
1945,Prof.,Parent
1946,Mrs.,Jones
1947,Hon.,Howard
1948,Mr.,Sorvino
1949,Ms.,Sorvino
1950,Prof.,Thompson
1951,Mrs.,Sorvino
1952,Hon.,Thompson
1953,Mr.,Sorvino
1954,Ms.,Harry
1955,Prof.,Mean
1956,Mrs.,Smith
1957,Hon.,Kivell
1958,Mr.,Gill
1959,Ms.,Jardine
1960,Prof.,Andrews
1961,Mrs.,Gill
1962,Hon.,Morgan
1963,Hon.,Andrews
1964,Mr.,Jardine
1965,Ms.,Kivell
1966,Prof.,Gill
1967,Mrs.,Kivell
1968,Hon.,Jardine
1969,Mr.,Gill
1970,Ms.,Morgan
1971,Prof.,Andrews
1972,Mrs.,Smith
1973,Hon.,Andrews
1974,Mr.,Gill
1975,Ms.,Smith
1976,Prof.,Jardine
1977,Mrs.,Morgan
1978,Hon.,Jardine
1979,Mr.,Kivell
1980,Ms.,Jones
1981,Prof.,Parent
1982,Mrs.,Jones
1983,Hon.,Howard
1984,Mr.,Jones
1985,Ms.,Jones
1986,Prof.,Jones
1987,Mrs.,Jones
1988,Hon.,Jones
1989,Mr.,Parent
1990,Ms.,Parent
1991,Prof.,Jones
1992,Mrs.,Howard
1993,Hon.,Sorvino
1994,Mr.,Sorvino
1995,Ms.,Thompson
1996,Prof.,Sorvino
1997,Mrs.,Thompson
1998,Hon.,Sorvino
1999,Mr.,Smith
2000,Ms.,Kivell
2001,Prof.,Gill
2002,Mrs.,Jardine
2003,Hon.,Andrews
2004,Mr.,Gill
2005,Ms.,Morgan
2006,Prof.,Andrews
2007,Mrs.,Jardine
2008,Hon.,Kivell
2009,Mr.,Gill
2010,Ms.,Kivell
2011,Prof.,Jardine
2012,Mrs.,Gill
2013,Hon.,Morgan
2014,Mr.,Andrews
2015,Ms.,Smith
2016,Prof.,Andrews
2017,Mrs.,Gill
2018,Hon.,Smith
2019,Mr.,Jardine
2020,Ms.,Morgan
2021,Prof.,Jardine
2022,Mrs.,Kivell
2023,Hon.,Jones
2024,Mr.,Parent
2025,Ms.,Jones
2026,Prof.,Howard
2027,Mrs.,Jones
2028,Hon.,Jones
2029,Mr.,Jones
2030,Ms.,Jones
2031,Prof.,Jones
2032,Mrs.,Parent
2033,Hon.,Parent
2034,Mr.,Jones
2035,Ms.,Howard
2036,Prof.,Sorvino
2037,Mrs.,Sorvino
2038,Hon.,Thompson
2039,Mr.,Sorvino
2040,Ms.,Thompson
2041,Prof.,Sorvino
2042,Mrs.,Smith
2043,Hon.,Kivell
2044,Mr.,Gill
2045,Ms.,Jardine
2046,Prof.,Andrews
2047,Mrs.,Gill
2048,Hon.,Morgan
2049,Mr.,Andrews
2050,Ms.,Jardine
2051,Prof.,Kivell
2052,Mrs.,Gill
2053,Hon.,Kivell
2054,Mr.,Jardine
2055,Ms.,Gill
2056,Prof.,Morgan
2057,Mrs.,Andrews
2058,Hon.,Smith
2059,Mr.,Andrews
2060,Ms.,Gill
2061,Prof.,Smith
2062,Mrs.,Jardine
2063,Hon.,Morgan
2064,Mr.,Jardine
2065,Ms.,Kivell
2066,Prof.,Jones
2067,Mrs.,Parent
2068,Hon.,Jones
2069,Mr.,Howard
2070,Ms.,Jones
2071,Prof.,Jones
2072,Mrs.,Jones
2073,Hon.,Jones
2074,Mr.,Jones
2075,Ms.,Parent
2076,Prof.,Parent
2077,Mrs.,Jones
2078,Hon.,Howard
2079,Mr.,Sorvino
2080,Ms.,Sorvino
2081,Prof.,Thompson
2082,Mrs.,Sorvino
2083,Hon.,Thompson
2084,Mr.,Harry
2085,Ms.,Kivell
2086,Prof.,Gill
2087,Mrs.,Jardine
2088,Hon.,Andrews
2089,Mr.,Gill
2090,Ms.,Morgan
2091,Prof.,Andrews
2092,Mrs.,Jardine
2093,Hon.,Kivell
2094,Mr.,Gill
2095,Ms.,Kivell
2096,Prof.,Jardine
2097,Mrs.,Gill
2098,Hon.,Morgan
2099,Mr.,Andrews
2100,Ms.,Smith
2101,Prof.,Andrews
2102,Mrs.,Gill
2103,Hon.,Smith
2104,Mr.,Jardine
2105,Ms.,Morgan
2106,Prof.,Jardine
2107,Mrs.,Kivell
2108,Hon.,Jones
2109,Mr.,Parent
2110,Ms.,Jones
2111,Prof.,Howard
2112,Mrs.,Jones
2113,Hon.,Jones
2114,Mr.,Jones
2115,Ms.,Jones
2116,Prof.,Jones
2117,Mrs.,Parent
2118,Hon.,Parent
2119,Mr.,Jones
2120,Ms.,Howard
2121,Prof.,Sorvino
2122,Mrs.,Sorvino
2123,Hon.,Thompson
2124,Mr.,Sorvino
2125,Ms.,Thompson
2126,Prof.,Sorvino
2127,Mrs.,Harry
2128,Hon.,Mean
2129,Mr.,Smith
2130,Ms.,Kivell
2131,Prof.,Gill
2132,Mrs.,Jardine
2133,Hon.,Andrews
2134,Mr.,Gill
2135,Ms.,Morgan
2136,Prof.,Andrews
2137,Mrs.,Jardine
2138,Hon.,Kivell
2139,Mr.,Gill
2140,Ms.,Kivell
2141,Prof.,Jardine
2142,Mrs.,Gill
2143,Hon.,Morgan
2144,Mr.,Andrews
2145,Ms.,Smith
2146,Prof.,Andrews
2147,Mrs.,Gill
2148,Hon.,Smith
2149,Mr.,Jardine
2150,Ms.,Morgan
2151,Prof.,Jardine
2152,Mrs.,Kivell
2153,Hon.,Jones
2154,Mr.,Parent
2155,Ms.,Jones
2156,Prof.,Howard
2157,Mrs.,Jones
2158,Hon.,Jones
2159,Mr.,Jones
2160,Ms.,Jones
2161,Prof.,Jones
2162,Mrs.,Parent
2163,Hon.,Parent
2164,Mr.,Jones
2165,Ms.,Howard
2166,Prof.,Sorvino
2167,Mrs.,Sorvino
2168,Hon.,Thompson
2169,Mr.,Sorvino
2170,Ms.,Thompson
2171,Prof.,Sorvino
2172,Mrs.,Smith
2173,Hon.,Kivell
2174,Mr.,Gill
2175,Ms.,Jardine
2176,Prof.,Andrews
2177,Mrs.,Gill
2178,Hon.,Morgan
2179,Mr.,Andrews
2180,Ms.,Jardine
2181,Prof.,Kivell
2182,Mrs.,Gill
2183,Hon.,Kivell
2184,Mr.,Jardine
2185,Ms.,Gill
2186,Prof.,Morgan
2187,Mrs.,Andrews
2188,Hon.,Smith
2189,Mr.,Andrews
2190,Ms.,Gill
2191,Prof.,Smith
2192,Mrs.,Jardine
2193,Hon.,Morgan
2194,Mr.,Jardine
2195,Ms.,Kivell
2196,Prof.,Jones
2197,Mrs.,Parent
2198,Hon.,Jones
2199,Mr.,Howard
2200,Ms.,Jones
2201,Prof.,Jones
2202,Mrs.,Jones
2203,Hon.,Jones
2204,Mr.,Jones
2205,Ms.,Parent
2206,Prof.,Parent
2207,Mrs.,Jones
2208,Hon.,Howard
2209,Hon.,Sorvino
2210,Mr.,Sorvino
2211,Ms.,Thompson
2212,Prof.,Sorvino
2213,Mrs.,Thompson
2214,Hon.,Sorvino
2215,Mr.,Smith
2216,Ms.,Kivell
2217,Prof.,Gill
2218,Mrs.,Jardine
2219,Hon.,Andrews
2220,Mr.,Gill
2221,Ms.,Morgan
2222,Prof.,Andrews
2223,Mrs.,Jardine
2224,Hon.,Kivell
2225,Mr.,Gill
2226,Ms.,Kivell
2227,Prof.,Jardine
2228,Mrs.,Gill
2229,Hon.,Morgan
2230,Mr.,Andrews
2231,Ms.,Smith
2232,Prof.,Andrews
2233,Mrs.,Gill
2234,Hon.,Smith
2235,Mr.,Jardine
2236,Ms.,Morgan
2237,Prof.,Jardine
2238,Mrs.,Kivell
2239,Hon.,Jones
2240,Mr.,Parent
2241,Ms.,Jones
2242,Prof.,Howard
2243,Mrs.,Jones
2244,Hon.,Jones
2245,Mr.,Jones
2246,Ms.,Jones
2247,Prof.,Jones
2248,Mrs.,Parent
2249,Hon.,Parent
2250,Mr.,Jones
2251,Ms.,Howard
2252,Prof.,Sorvino
2253,Mrs.,Sorvino
2254,Hon.,Thompson
2255,Mr.,Sorvino
2256,Ms.,Thompson
2257,Prof.,Sorvino
2258,Mrs.,Harry
2259,Hon.,Kivell
2260,Mr.,Gill
2261,Ms.,Jardine
2262,Prof.,Andrews
